# Planck lensing noise curves.
# These curves have been low-pass filtered.
#    ell           Noise       Sig+Noise
    3529     1.12849e-11     1.12851e-11
    3530     1.10352e-11     1.10354e-11
    3531     1.07927e-11     1.07928e-11
    3532     1.05510e-11     1.05511e-11
    3533     1.03164e-11     1.03166e-11
    3534     1.00851e-11     1.00853e-11
    3535     9.86343e-12     9.86359e-12
    3536     9.64137e-12     9.64152e-12
    3537     9.42071e-12     9.42086e-12
    3538     9.20970e-12     9.20985e-12
    3539     9.00299e-12     9.00313e-12
    3540     8.80145e-12     8.80159e-12
    3541     8.60219e-12     8.60233e-12
    3542     8.41025e-12     8.41038e-12
    3543     8.21726e-12     8.21739e-12
    3544     8.02734e-12     8.02747e-12
    3545     7.84441e-12     7.84454e-12
    3546     7.66568e-12     7.66580e-12
    3547     7.49214e-12     7.49225e-12
    3548     7.32297e-12     7.32309e-12
    3549     7.15816e-12     7.15827e-12
    3550     6.99476e-12     6.99487e-12
    3551     6.83444e-12     6.83454e-12
    3552     6.67724e-12     6.67734e-12
    3553     6.52547e-12     6.52557e-12
    3554     6.37555e-12     6.37564e-12
    3555     6.22634e-12     6.22643e-12
    3556     6.08447e-12     6.08456e-12
    3557     5.94766e-12     5.94775e-12
    3558     5.81192e-12     5.81200e-12
    3559     5.67811e-12     5.67819e-12
    3560     5.54623e-12     5.54631e-12
    3561     5.41824e-12     5.41832e-12
    3562     5.29101e-12     5.29108e-12
    3563     5.16889e-12     5.16897e-12
    3564     5.04907e-12     5.04914e-12
    3565     4.93152e-12     4.93159e-12
    3566     4.81553e-12     4.81560e-12
    3567     4.70256e-12     4.70263e-12
    3568     4.59069e-12     4.59075e-12
    3569     4.48233e-12     4.48239e-12
    3570     4.37655e-12     4.37661e-12
    3571     4.27331e-12     4.27337e-12
    3572     4.17300e-12     4.17306e-12
    3573     4.07359e-12     4.07364e-12
    3574     3.97831e-12     3.97837e-12
    3575     3.88370e-12     3.88376e-12
    3576     3.79146e-12     3.79151e-12
    3577     3.70062e-12     3.70067e-12
    3578     3.61232e-12     3.61237e-12
    3579     3.52607e-12     3.52612e-12
    3580     3.44204e-12     3.44209e-12
    3581     3.35934e-12     3.35939e-12
    3582     3.27945e-12     3.27950e-12
    3583     3.20020e-12     3.20024e-12
    3584     3.12381e-12     3.12385e-12
    3585     3.04865e-12     3.04869e-12
    3586     2.97624e-12     2.97628e-12
    3587     2.90478e-12     2.90482e-12
    3588     2.83526e-12     2.83529e-12
    3589     2.76640e-12     2.76643e-12
    3590     2.69875e-12     2.69878e-12
    3591     2.63285e-12     2.63288e-12
    3592     2.56895e-12     2.56899e-12
    3593     2.50621e-12     2.50624e-12
    3594     2.44432e-12     2.44435e-12
    3595     2.38499e-12     2.38501e-12
    3596     2.32614e-12     2.32617e-12
    3597     2.26920e-12     2.26922e-12
    3598     2.21323e-12     2.21326e-12
    3599     2.15885e-12     2.15888e-12
    3600     2.10577e-12     2.10579e-12
    3601     2.05386e-12     2.05389e-12
    3602     2.00299e-12     2.00301e-12
    3603     1.95402e-12     1.95404e-12
    3604     1.90559e-12     1.90562e-12
    3605     1.85898e-12     1.85900e-12
    3606     1.81204e-12     1.81206e-12
    3607     1.76708e-12     1.76710e-12
    3608     1.72281e-12     1.72283e-12
    3609     1.67949e-12     1.67950e-12
    3610     1.63793e-12     1.63795e-12
    3611     1.59677e-12     1.59679e-12
    3612     1.55673e-12     1.55675e-12
    3613     1.51763e-12     1.51764e-12
    3614     1.47982e-12     1.47984e-12
    3615     1.44270e-12     1.44272e-12
    3616     1.40652e-12     1.40653e-12
    3617     1.37089e-12     1.37090e-12
    3618     1.33638e-12     1.33639e-12
    3619     1.30242e-12     1.30243e-12
    3620     1.26912e-12     1.26914e-12
    3621     1.23702e-12     1.23703e-12
    3622     1.20601e-12     1.20603e-12
    3623     1.17517e-12     1.17518e-12
    3624     1.14540e-12     1.14541e-12
    3625     1.11581e-12     1.11582e-12
    3626     1.08753e-12     1.08754e-12
    3627     1.05956e-12     1.05957e-12
    3628     1.03206e-12     1.03208e-12
    3629     1.00614e-12     1.00615e-12
    3630     9.80232e-13     9.80242e-13
    3631     9.55287e-13     9.55296e-13
    3632     9.30574e-13     9.30583e-13
    3633     9.06597e-13     9.06606e-13
    3634     8.83068e-13     8.83077e-13
    3635     8.60320e-13     8.60329e-13
    3636     8.37982e-13     8.37990e-13
    3637     8.16326e-13     8.16334e-13
    3638     7.95098e-13     7.95105e-13
    3639     7.74413e-13     7.74421e-13
    3640     7.54272e-13     7.54279e-13
    3641     7.34580e-13     7.34587e-13
    3642     7.15225e-13     7.15232e-13
    3643     6.96344e-13     6.96351e-13
    3644     6.77999e-13     6.78005e-13
    3645     6.60367e-13     6.60373e-13
    3646     6.43203e-13     6.43209e-13
    3647     6.26269e-13     6.26275e-13
    3648     6.09962e-13     6.09967e-13
    3649     5.93840e-13     5.93846e-13
    3650     5.78141e-13     5.78146e-13
    3651     5.62906e-13     5.62911e-13
    3652     5.47986e-13     5.47990e-13
    3653     5.33431e-13     5.33435e-13
    3654     5.19376e-13     5.19380e-13
    3655     5.05514e-13     5.05518e-13
    3656     4.92204e-13     4.92208e-13
    3657     4.79115e-13     4.79119e-13
    3658     4.66406e-13     4.66410e-13
    3659     4.53986e-13     4.53990e-13
    3660     4.41884e-13     4.41888e-13
    3661     4.30083e-13     4.30087e-13
    3662     4.18516e-13     4.18520e-13
    3663     4.07388e-13     4.07392e-13
    3664     3.96481e-13     3.96484e-13
    3665     3.85798e-13     3.85801e-13
    3666     3.75319e-13     3.75322e-13
    3667     3.65242e-13     3.65245e-13
    3668     3.55379e-13     3.55382e-13
    3669     3.45699e-13     3.45701e-13
    3670     3.36379e-13     3.36382e-13
    3671     3.27330e-13     3.27332e-13
    3672     3.18479e-13     3.18482e-13
    3673     3.09861e-13     3.09864e-13
    3674     3.01402e-13     3.01404e-13
    3675     2.93176e-13     2.93178e-13
    3676     2.85188e-13     2.85190e-13
    3677     2.77410e-13     2.77412e-13
    3678     2.69771e-13     2.69774e-13
    3679     2.62436e-13     2.62438e-13
    3680     2.55319e-13     2.55321e-13
    3681     2.48334e-13     2.48336e-13
    3682     2.41526e-13     2.41528e-13
    3683     2.34878e-13     2.34880e-13
    3684     2.28418e-13     2.28420e-13
    3685     2.22056e-13     2.22058e-13
    3686     2.15932e-13     2.15933e-13
    3687     2.09930e-13     2.09931e-13
    3688     2.04098e-13     2.04100e-13
    3689     1.98468e-13     1.98469e-13
    3690     1.92982e-13     1.92983e-13
    3691     1.87609e-13     1.87611e-13
    3692     1.82400e-13     1.82401e-13
    3693     1.77351e-13     1.77352e-13
    3694     1.72400e-13     1.72401e-13
    3695     1.67621e-13     1.67623e-13
    3696     1.62931e-13     1.62932e-13
    3697     1.58359e-13     1.58360e-13
    3698     1.53949e-13     1.53950e-13
    3699     1.49649e-13     1.49650e-13
    3700     1.45425e-13     1.45425e-13
    3701     1.41297e-13     1.41298e-13
    3702     1.37342e-13     1.37343e-13
    3703     1.33506e-13     1.33507e-13
    3704     1.29737e-13     1.29738e-13
    3705     1.26085e-13     1.26086e-13
    3706     1.22530e-13     1.22531e-13
    3707     1.19096e-13     1.19097e-13
    3708     1.15760e-13     1.15761e-13
    3709     1.12487e-13     1.12487e-13
    3710     1.09283e-13     1.09284e-13
    3711     1.06156e-13     1.06156e-13
    3712     1.03142e-13     1.03142e-13
    3713     1.00178e-13     1.00179e-13
    3714     9.73434e-14     9.73440e-14
    3715     9.45579e-14     9.45585e-14
    3716     9.18711e-14     9.18716e-14
    3717     8.92637e-14     8.92642e-14
    3718     8.67149e-14     8.67155e-14
    3719     8.42220e-14     8.42225e-14
    3720     8.18114e-14     8.18119e-14
    3721     7.94799e-14     7.94804e-14
    3722     7.72123e-14     7.72127e-14
    3723     7.49977e-14     7.49981e-14
    3724     7.28496e-14     7.28500e-14
    3725     7.07676e-14     7.07680e-14
    3726     6.87275e-14     6.87279e-14
    3727     6.67357e-14     6.67361e-14
    3728     6.48149e-14     6.48153e-14
    3729     6.29399e-14     6.29402e-14
    3730     6.11316e-14     6.11320e-14
    3731     5.93658e-14     5.93661e-14
    3732     5.76500e-14     5.76503e-14
    3733     5.59873e-14     5.59876e-14
    3734     5.43593e-14     5.43596e-14
    3735     5.27889e-14     5.27892e-14
    3736     5.12513e-14     5.12516e-14
    3737     4.97642e-14     4.97644e-14
    3738     4.83185e-14     4.83187e-14
    3739     4.69097e-14     4.69099e-14
    3740     4.55396e-14     4.55398e-14
    3741     4.42017e-14     4.42019e-14
    3742     4.29100e-14     4.29102e-14
    3743     4.16482e-14     4.16485e-14
    3744     4.04383e-14     4.04385e-14
    3745     3.92534e-14     3.92536e-14
    3746     3.81155e-14     3.81157e-14
    3747     3.69994e-14     3.69996e-14
    3748     3.59096e-14     3.59098e-14
    3749     3.48562e-14     3.48564e-14
    3750     3.38312e-14     3.38314e-14
    3751     3.28433e-14     3.28434e-14
    3752     3.18753e-14     3.18755e-14
    3753     3.09447e-14     3.09449e-14
    3754     3.00306e-14     3.00308e-14
    3755     2.91453e-14     2.91454e-14
    3756     2.82810e-14     2.82811e-14
    3757     2.74401e-14     2.74402e-14
    3758     2.66259e-14     2.66261e-14
    3759     2.58381e-14     2.58382e-14
    3760     2.50724e-14     2.50725e-14
    3761     2.43325e-14     2.43326e-14
    3762     2.36106e-14     2.36107e-14
    3763     2.29038e-14     2.29039e-14
    3764     2.22116e-14     2.22117e-14
    3765     2.15492e-14     2.15493e-14
    3766     2.09013e-14     2.09014e-14
    3767     2.02758e-14     2.02759e-14
    3768     1.96698e-14     1.96699e-14
    3769     1.90841e-14     1.90841e-14
    3770     1.85138e-14     1.85139e-14
    3771     1.79566e-14     1.79567e-14
    3772     1.74153e-14     1.74154e-14
    3773     1.68888e-14     1.68889e-14
    3774     1.63828e-14     1.63828e-14
    3775     1.58884e-14     1.58885e-14
    3776     1.54104e-14     1.54105e-14
    3777     1.49445e-14     1.49445e-14
    3778     1.44911e-14     1.44911e-14
    3779     1.40479e-14     1.40479e-14
    3780     1.36208e-14     1.36209e-14
    3781     1.32053e-14     1.32053e-14
    3782     1.28010e-14     1.28011e-14
    3783     1.24136e-14     1.24137e-14
    3784     1.20372e-14     1.20373e-14
    3785     1.16714e-14     1.16714e-14
    3786     1.13142e-14     1.13142e-14
    3787     1.09711e-14     1.09711e-14
    3788     1.06360e-14     1.06361e-14
    3789     1.03099e-14     1.03100e-14
    3790     9.99236e-15     9.99240e-15
    3791     9.68717e-15     9.68720e-15
    3792     9.39266e-15     9.39269e-15
    3793     9.10472e-15     9.10475e-15
    3794     8.82378e-15     8.82381e-15
    3795     8.55194e-15     8.55197e-15
    3796     8.29143e-15     8.29146e-15
    3797     8.03646e-15     8.03649e-15
    3798     7.78925e-15     7.78928e-15
    3799     7.55044e-15     7.55046e-15
    3800     7.31970e-15     7.31973e-15
    3801     7.09669e-15     7.09671e-15
    3802     6.87790e-15     6.87792e-15
    3803     6.66610e-15     6.66612e-15
    3804     6.46135e-15     6.46138e-15
    3805     6.26069e-15     6.26071e-15
    3806     6.06754e-15     6.06756e-15
    3807     5.87790e-15     5.87792e-15
    3808     5.69432e-15     5.69433e-15
    3809     5.51652e-15     5.51653e-15
    3810     5.34513e-15     5.34514e-15
    3811     5.17663e-15     5.17665e-15
    3812     5.01425e-15     5.01427e-15
    3813     4.85768e-15     4.85770e-15
    3814     4.70574e-15     4.70575e-15
    3815     4.55818e-15     4.55819e-15
    3816     4.41387e-15     4.41389e-15
    3817     4.27532e-15     4.27533e-15
    3818     4.14145e-15     4.14146e-15
    3819     4.01172e-15     4.01173e-15
    3820     3.88456e-15     3.88457e-15
    3821     3.76152e-15     3.76153e-15
    3822     3.64260e-15     3.64261e-15
    3823     3.52730e-15     3.52731e-15
    3824     3.41489e-15     3.41490e-15
    3825     3.30634e-15     3.30635e-15
    3826     3.20103e-15     3.20104e-15
    3827     3.09981e-15     3.09982e-15
    3828     3.00175e-15     3.00176e-15
    3829     2.90603e-15     2.90604e-15
    3830     2.81377e-15     2.81377e-15
    3831     2.72475e-15     2.72475e-15
    3832     2.63826e-15     2.63827e-15
    3833     2.55455e-15     2.55455e-15
    3834     2.47296e-15     2.47296e-15
    3835     2.39391e-15     2.39391e-15
    3836     2.31786e-15     2.31787e-15
    3837     2.24342e-15     2.24342e-15
    3838     2.17169e-15     2.17169e-15
    3839     2.10203e-15     2.10203e-15
    3840     2.03428e-15     2.03429e-15
    3841     1.96911e-15     1.96912e-15
    3842     1.90635e-15     1.90635e-15
    3843     1.84485e-15     1.84485e-15
    3844     1.78554e-15     1.78555e-15
    3845     1.72840e-15     1.72840e-15
    3846     1.67302e-15     1.67303e-15
    3847     1.61911e-15     1.61912e-15
    3848     1.56664e-15     1.56665e-15
    3849     1.51639e-15     1.51639e-15
    3850     1.46710e-15     1.46710e-15
    3851     1.41986e-15     1.41986e-15
    3852     1.37330e-15     1.37330e-15
    3853     1.32866e-15     1.32866e-15
    3854     1.28511e-15     1.28511e-15
    3855     1.24315e-15     1.24315e-15
    3856     1.20247e-15     1.20247e-15
    3857     1.16339e-15     1.16339e-15
    3858     1.12501e-15     1.12501e-15
    3859     1.08806e-15     1.08806e-15
    3860     1.05275e-15     1.05275e-15
    3861     1.01807e-15     1.01807e-15
    3862     9.84613e-16     9.84615e-16
    3863     9.52498e-16     9.52500e-16
    3864     9.21012e-16     9.21014e-16
    3865     8.90514e-16     8.90515e-16
    3866     8.61049e-16     8.61051e-16
    3867     8.32511e-16     8.32512e-16
    3868     8.04949e-16     8.04950e-16
    3869     7.78326e-16     7.78328e-16
    3870     7.52696e-16     7.52697e-16
    3871     7.27659e-16     7.27660e-16
    3872     7.03658e-16     7.03659e-16
    3873     6.80291e-16     6.80293e-16
    3874     6.57782e-16     6.57783e-16
    3875     6.36092e-16     6.36093e-16
    3876     6.15074e-16     6.15075e-16
    3877     5.94668e-16     5.94669e-16
    3878     5.75177e-16     5.75178e-16
    3879     5.56040e-16     5.56041e-16
    3880     5.37364e-16     5.37364e-16
    3881     5.19480e-16     5.19481e-16
    3882     5.02105e-16     5.02106e-16
    3883     4.85202e-16     4.85203e-16
    3884     4.69002e-16     4.69003e-16
    3885     4.53242e-16     4.53243e-16
    3886     4.38090e-16     4.38091e-16
    3887     4.23445e-16     4.23446e-16
    3888     4.09330e-16     4.09330e-16
    3889     3.95534e-16     3.95534e-16
    3890     3.82240e-16     3.82240e-16
    3891     3.69383e-16     3.69384e-16
    3892     3.56954e-16     3.56955e-16
    3893     3.44847e-16     3.44847e-16
    3894     3.33283e-16     3.33283e-16
    3895     3.22007e-16     3.22008e-16
    3896     3.11029e-16     3.11029e-16
    3897     3.00412e-16     3.00413e-16
    3898     2.90104e-16     2.90105e-16
    3899     2.80318e-16     2.80318e-16
    3900     2.70858e-16     2.70858e-16
    3901     2.61593e-16     2.61593e-16
    3902     2.52664e-16     2.52664e-16
    3903     2.44126e-16     2.44127e-16
    3904     2.35935e-16     2.35936e-16
    3905     2.27956e-16     2.27956e-16
    3906     2.20230e-16     2.20230e-16
    3907     2.12707e-16     2.12707e-16
    3908     2.05428e-16     2.05428e-16
    3909     1.98357e-16     1.98358e-16
    3910     1.91590e-16     1.91590e-16
    3911     1.85070e-16     1.85070e-16
    3912     1.78751e-16     1.78751e-16
    3913     1.72608e-16     1.72608e-16
    3914     1.66675e-16     1.66675e-16
    3915     1.60964e-16     1.60964e-16
    3916     1.55447e-16     1.55447e-16
    3917     1.50142e-16     1.50142e-16
    3918     1.45014e-16     1.45014e-16
    3919     1.40009e-16     1.40009e-16
    3920     1.35201e-16     1.35202e-16
    3921     1.30593e-16     1.30593e-16
    3922     1.26133e-16     1.26133e-16
    3923     1.21781e-16     1.21781e-16
    3924     1.17540e-16     1.17540e-16
    3925     1.13474e-16     1.13474e-16
    3926     1.09541e-16     1.09542e-16
    3927     1.05786e-16     1.05786e-16
    3928     1.02141e-16     1.02141e-16
    3929     9.86295e-17     9.86296e-17
    3930     9.52033e-17     9.52034e-17
    3931     9.18983e-17     9.18984e-17
    3932     8.87118e-17     8.87119e-17
    3933     8.56482e-17     8.56482e-17
    3934     8.26904e-17     8.26905e-17
    3935     7.98254e-17     7.98255e-17
    3936     7.70751e-17     7.70752e-17
    3937     7.43957e-17     7.43958e-17
    3938     7.18170e-17     7.18170e-17
    3939     6.93242e-17     6.93242e-17
    3940     6.68957e-17     6.68957e-17
    3941     6.45748e-17     6.45749e-17
    3942     6.23297e-17     6.23297e-17
    3943     6.01586e-17     6.01586e-17
    3944     5.80769e-17     5.80770e-17
    3945     5.60686e-17     5.60686e-17
    3946     5.41086e-17     5.41087e-17
    3947     5.22143e-17     5.22144e-17
    3948     5.03897e-17     5.03897e-17
    3949     4.86505e-17     4.86505e-17
    3950     4.69640e-17     4.69641e-17
    3951     4.53363e-17     4.53363e-17
    3952     4.37560e-17     4.37560e-17
    3953     4.22316e-17     4.22316e-17
    3954     4.07495e-17     4.07495e-17
    3955     3.93349e-17     3.93350e-17
    3956     3.79629e-17     3.79629e-17
    3957     3.66461e-17     3.66462e-17
    3958     3.53684e-17     3.53684e-17
    3959     3.41411e-17     3.41411e-17
    3960     3.29618e-17     3.29619e-17
    3961     3.18184e-17     3.18184e-17
    3962     3.07108e-17     3.07108e-17
    3963     2.96494e-17     2.96494e-17
    3964     2.86165e-17     2.86165e-17
    3965     2.76252e-17     2.76252e-17
    3966     2.66667e-17     2.66667e-17
    3967     2.57459e-17     2.57459e-17
    3968     2.48567e-17     2.48567e-17
    3969     2.39909e-17     2.39910e-17
    3970     2.31681e-17     2.31681e-17
    3971     2.23653e-17     2.23653e-17
    3972     2.15939e-17     2.15939e-17
    3973     2.08519e-17     2.08519e-17
    3974     2.01399e-17     2.01399e-17
    3975     1.94460e-17     1.94460e-17
    3976     1.87814e-17     1.87814e-17
    3977     1.81323e-17     1.81323e-17
    3978     1.75156e-17     1.75156e-17
    3979     1.69143e-17     1.69143e-17
    3980     1.63358e-17     1.63358e-17
    3981     1.57768e-17     1.57768e-17
    3982     1.52376e-17     1.52376e-17
    3983     1.47175e-17     1.47175e-17
    3984     1.42181e-17     1.42181e-17
    3985     1.37346e-17     1.37346e-17
    3986     1.32714e-17     1.32714e-17
    3987     1.28217e-17     1.28217e-17
    3988     1.23895e-17     1.23895e-17
    3989     1.19718e-17     1.19718e-17
    3990     1.15634e-17     1.15634e-17
    3991     1.11751e-17     1.11751e-17
    3992     1.08045e-17     1.08045e-17
    3993     1.04433e-17     1.04433e-17
    3994     1.00938e-17     1.00938e-17
    3995     9.75734e-18     9.75735e-18
    3996     9.42802e-18     9.42803e-18
    3997     9.11461e-18     9.11461e-18
    3998     8.81054e-18     8.81054e-18
    3999     8.51999e-18     8.52000e-18
    4000     8.23753e-18     8.23753e-18
    4001     7.96601e-18     7.96601e-18
    4002     7.70523e-18     7.70523e-18
    4003     7.45503e-18     7.45503e-18
    4004     7.21308e-18     7.21308e-18
    4005     6.98016e-18     6.98016e-18
    4006     6.75378e-18     6.75378e-18
    4007     6.53554e-18     6.53554e-18
    4008     6.32434e-18     6.32434e-18
    4009     6.12233e-18     6.12233e-18
    4010     5.92676e-18     5.92677e-18
    4011     5.73846e-18     5.73846e-18
    4012     5.55562e-18     5.55562e-18
    4013     5.37980e-18     5.37980e-18
    4014     5.21172e-18     5.21172e-18
    4015     5.04831e-18     5.04831e-18
    4016     4.89256e-18     4.89256e-18
    4017     4.74249e-18     4.74249e-18
    4018     4.59729e-18     4.59729e-18
    4019     4.45596e-18     4.45596e-18
    4020     4.32070e-18     4.32070e-18
    4021     4.18997e-18     4.18997e-18
    4022     4.06385e-18     4.06385e-18
    4023     3.94251e-18     3.94252e-18
    4024     3.82639e-18     3.82639e-18
    4025     3.71233e-18     3.71234e-18
    4026     3.60429e-18     3.60429e-18
    4027     3.50008e-18     3.50008e-18
    4028     3.40075e-18     3.40075e-18
    4029     3.30379e-18     3.30379e-18
    4030     3.21016e-18     3.21016e-18
    4031     3.12064e-18     3.12064e-18
    4032     3.03399e-18     3.03399e-18
    4033     2.95139e-18     2.95139e-18
    4034     2.87173e-18     2.87173e-18
    4035     2.79554e-18     2.79554e-18
    4036     2.72095e-18     2.72095e-18
    4037     2.65005e-18     2.65005e-18
    4038     2.58193e-18     2.58194e-18
    4039     2.51733e-18     2.51733e-18
    4040     2.45468e-18     2.45468e-18
    4041     2.39471e-18     2.39471e-18
    4042     2.33747e-18     2.33747e-18
    4043     2.28229e-18     2.28230e-18
    4044     2.22945e-18     2.22945e-18
    4045     2.17957e-18     2.17957e-18
    4046     2.13103e-18     2.13103e-18
    4047     2.08520e-18     2.08520e-18
    4048     2.04149e-18     2.04149e-18
    4049     1.99989e-18     1.99989e-18
    4050     1.96091e-18     1.96091e-18
    4051     1.92337e-18     1.92337e-18
    4052     1.88880e-18     1.88880e-18
    4053     1.85529e-18     1.85529e-18
    4054     1.82376e-18     1.82376e-18
    4055     1.79445e-18     1.79445e-18
    4056     1.76735e-18     1.76735e-18
    4057     1.74191e-18     1.74191e-18
    4058     1.71843e-18     1.71843e-18
    4059     1.69699e-18     1.69700e-18
    4060     1.67768e-18     1.67768e-18
    4061     1.66051e-18     1.66051e-18
    4062     1.64567e-18     1.64567e-18
    4063     1.63251e-18     1.63251e-18
    4064     1.62194e-18     1.62194e-18
    4065     1.61385e-18     1.61385e-18
    4066     1.60900e-18     1.60900e-18
    4067     1.60589e-18     1.60589e-18
    4068     1.60610e-18     1.60610e-18
    4069     1.60942e-18     1.60942e-18
    4070     1.61695e-18     1.61695e-18
    4071     1.62846e-18     1.62846e-18
    4072     1.64469e-18     1.64469e-18
    4073     1.66575e-18     1.66575e-18
    4074     1.69325e-18     1.69325e-18
    4075     1.72723e-18     1.72723e-18
    4076     1.76971e-18     1.76971e-18
    4077     1.82240e-18     1.82240e-18
    4078     1.88775e-18     1.88775e-18
    4079     1.96858e-18     1.96858e-18
    4080     2.07410e-18     2.07410e-18
    4081     2.20795e-18     2.20795e-18
    4082     2.38743e-18     2.38743e-18
    4083     2.62659e-18     2.62659e-18
    4084     2.96829e-18     2.96829e-18
    4085     3.47665e-18     3.47665e-18
    4086     4.39308e-18     4.39308e-18
    4087     6.25527e-18     6.25527e-18
    4088     6.17929e-18     6.17929e-18
    4089     6.11696e-18     6.11696e-18
    4090     6.06890e-18     6.06890e-18
    4091     6.03664e-18     6.03664e-18
    4092     6.02152e-18     6.02152e-18
    4093     6.02609e-18     6.02609e-18
    4094     6.05255e-18     6.05255e-18
    4095     6.10492e-18     6.10492e-18
    4096     6.18769e-18     6.18769e-18
